SP000006155;1942-05-01;230;156;9;;
SP000006155;1942-05-02;255;145;0;;
SP000006155;1942-05-03;185;128;0;;
SP000006155;1942-05-04;186;102;0;;
SP000006155;1942-05-05;186;119;0;;
SP000006155;1942-05-06;190;102;0;;
SP000006155;1942-05-07;192;130;0;;
SP000006155;1942-05-08;196;148;0;;
SP000006155;1942-05-09;242;134;0;;
SP000006155;1942-05-10;240;118;0;;
SP000006155;1942-05-11;232;118;0;;
SP000006155;1942-05-12;225;112;2;;
SP000006155;1942-05-13;220;132;0;;
SP000006155;1942-05-14;250;134;0;;
SP000006155;1942-05-15;242;138;0;;
SP000006155;1942-05-16;230;152;0;;
SP000006155;1942-05-17;244;136;0;;
SP000006155;1942-05-18;264;138;0;;
SP000006155;1942-05-19;266;158;0;;
SP000006155;1942-05-20;294;156;0;;
SP000006155;1942-05-21;296;208;0;;
SP000006155;1942-05-22;274;162;0;;
SP000006155;1942-05-23;226;150;0;;
SP000006155;1942-05-24;224;146;0;;
SP000006155;1942-05-25;196;167;118;;
SP000006155;1942-05-26;248;164;42;;
SP000006155;1942-05-27;298;154;0;;
SP000006155;1942-05-28;276;182;0;;
SP000006155;1942-05-29;318;222;0;;
SP000006155;1942-05-30;240;184;0;;
SP000006155;1942-05-31;222;182;0;;
SP000006155;1942-06-01;240;164;0;;
SP000006155;1942-06-02;246;164;0;;
SP000006155;1942-06-03;252;146;0;;
SP000006155;1942-06-04;244;146;0;;
SP000006155;1942-06-05;242;162;0;;
SP000006155;1942-06-06;254;158;0;;
SP000006155;1942-06-07;272;168;0;;
SP000006155;1942-06-08;296;198;0;;
SP000006155;1942-06-09;308;200;0;;
SP000006155;1942-06-10;286;194;0;;
SP000006155;1942-06-11;270;156;0;;
SP000006155;1942-06-12;256;146;0;;
SP000006155;1942-06-13;284;160;0;;
SP000006155;1942-06-14;298;144;0;;
SP000006155;1942-06-15;332;226;0;;
SP000006155;1942-06-16;242;186;0;;
SP000006155;1942-06-17;316;164;0;;
SP000006155;1942-06-18;302;186;0;;
SP000006155;1942-06-19;230;154;0;;
SP000006155;1942-06-20;244;156;0;;
SP000006155;1942-06-21;264;150;0;;
SP000006155;1942-06-22;272;166;0;;
SP000006155;1942-06-23;334;176;0;;
SP000006155;1942-06-24;330;190;0;;
SP000006155;1942-06-25;310;182;0;;
SP000006155;1942-06-26;306;182;0;;
SP000006155;1942-06-27;302;192;0;;
SP000006155;1942-06-28;250;178;0;;
SP000006155;1942-06-29;258;162;0;;
SP000006155;1942-06-30;288;178;0;;
SP000006155;1942-07-01;298;200;0;;
SP000006155;1942-07-02;360;184;0;;
SP000006155;1942-07-03;268;184;0;;
SP000006155;1942-07-04;310;172;0;;
SP000006155;1942-07-05;308;176;0;;
SP000006155;1942-07-06;284;202;0;;
SP000006155;1942-07-07;282;186;0;;
SP000006155;1942-07-08;284;194;0;;
SP000006155;1942-07-09;312;218;0;;
SP000006155;1942-07-10;392;204;0;;
SP000006155;1942-07-11;352;238;0;;
SP000006155;1942-07-12;272;232;0;;
SP000006155;1942-07-13;270;228;0;;
SP000006155;1942-07-14;268;222;0;;
SP000006155;1942-07-15;272;194;0;;
SP000006155;1942-07-16;228;184;0;;
SP000006155;1942-07-17;278;198;0;;
SP000006155;1942-07-18;386;208;0;;
SP000006155;1942-07-19;285;203;222;;
SP000006155;1942-07-20;258;204;0;;
SP000006155;1942-07-21;262;186;0;;
SP000006155;1942-07-22;260;190;0;;
SP000006155;1942-07-23;262;186;0;;
SP000006155;1942-07-24;290;176;0;;
SP000006155;1942-07-25;306;174;0;;
