SPE00155301;1947-09-01;285;170;56;;
SPE00155301;1947-09-02;266;148;70;;
SPE00155301;1947-09-03;285;166;0;;
SPE00155301;1947-09-04;268;162;0;;
SPE00155301;1947-09-05;255;160;42;;
SPE00155301;1947-09-06;265;140;0;;
SPE00155301;1947-09-07;270;134;0;;
SPE00155301;1947-09-08;293;140;0;;
SPE00155301;1947-09-09;308;166;0;;
SPE00155301;1947-09-10;318;178;0;;
SPE00155301;1947-09-11;317;168;0;;
SPE00155301;1947-09-12;320;154;0;;
SPE00155301;1947-09-13;320;167;0;;
SPE00155301;1947-09-14;316;168;0;;
SPE00155301;1947-09-15;286;160;0;;
SPE00155301;1947-09-16;300;178;0;;
SPE00155301;1947-09-17;312;190;0;;
SPE00155301;1947-09-18;318;188;0;;
SPE00155301;1947-09-19;295;200;0;;
SPE00155301;1947-09-20;252;150;96;;
SPE00155301;1947-09-21;260;130;0;;
SPE00155301;1947-09-22;262;140;0;;
SPE00155301;1947-09-23;240;130;0;;
SPE00155301;1947-09-24;213;148;60;;
SPE00155301;1947-09-25;196;70;0;;
SPE00155301;1947-09-26;180;96;0;;
SPE00155301;1947-09-27;223;120;0;;
SPE00155301;1947-09-28;260;106;0;;
SPE00155301;1947-09-29;270;118;0;;
SPE00155301;1947-09-30;278;120;0;;
SPE00155301;1947-10-01;264;118;214;;
SPE00155301;1947-10-02;241;166;36;;
SPE00155301;1947-10-03;232;134;0;;
SPE00155301;1947-10-04;246;156;0;;
SPE00155301;1947-10-05;250;134;0;;
SPE00155301;1947-10-06;252;154;18;;
SPE00155301;1947-10-07;207;148;132;;
SPE00155301;1947-10-08;221;146;0;;
SPE00155301;1947-10-09;200;146;1;;
SPE00155301;1947-10-10;220;114;0;;
SPE00155301;1947-10-11;224;80;1;;
SPE00155301;1947-10-12;220;124;0;;
SPE00155301;1947-10-13;256;122;0;;
SPE00155301;1947-10-14;252;124;0;;
SPE00155301;1947-10-15;227;114;0;;
SPE00155301;1947-10-16;214;100;0;;
SPE00155301;1947-10-17;210;82;0;;
SPE00155301;1947-10-18;222;60;0;;
SPE00155301;1947-10-19;225;56;0;;
SPE00155301;1947-10-20;236;108;0;;
SPE00155301;1947-10-21;234;116;0;;
SPE00155301;1947-10-22;230;102;0;;
SPE00155301;1947-10-23;158;80;5;;
SPE00155301;1947-10-24;187;74;0;;
SPE00155301;1947-10-25;203;69;0;;
SPE00155301;1947-10-26;200;69;0;;
SPE00155301;1947-10-27;188;70;6;;
SPE00155301;1947-10-28;176;80;13;;
SPE00155301;1947-10-29;156;34;0;;
SPE00155301;1947-10-30;208;84;0;;
SPE00155301;1947-10-31;190;100;0;;
SPE00155301;1947-11-01;226;106;0;;
SPE00155301;1947-11-02;180;72;0;;
SPE00155301;1947-11-03;216;66;0;;
