SP000008181;1924-03-01;120;10;0;;
SP000008181;1924-03-02;120;20;0;;
SP000008181;1924-03-03;200;30;0;;
SP000008181;1924-03-04;225;50;0;;
SP000008181;1924-03-05;190;60;0;;
SP000008181;1924-03-06;200;60;0;;
SP000008181;1924-03-07;160;110;7;;
SP000008181;1924-03-08;175;50;0;;
SP000008181;1924-03-09;150;100;0;;
SP000008181;1924-03-10;;90;0;;
SP000008181;1924-03-11;;50;0;;
SP000008181;1924-03-12;;50;0;;
SP000008181;1924-03-13;140;50;0;;
SP000008181;1924-03-14;160;80;0;;
SP000008181;1924-03-15;170;100;10;;
SP000008181;1924-03-16;190;40;0;;
SP000008181;1924-03-17;160;50;0;;
SP000008181;1924-03-18;160;110;0;;
SP000008181;1924-03-19;180;80;0;;
SP000008181;1924-03-20;160;110;0;;
SP000008181;1924-03-21;170;110;5;;
SP000008181;1924-03-22;170;100;20;;
SP000008181;1924-03-23;170;110;0;;
SP000008181;1924-03-24;210;120;0;;
SP000008181;1924-03-25;250;140;0;;
SP000008181;1924-03-26;250;135;10;;
SP000008181;1924-03-27;260;100;13;;
SP000008181;1924-03-28;;75;0;;
SP000008181;1924-03-29;220;80;0;;
SP000008181;1924-03-30;;110;8;;
SP000008181;1924-03-31;;80;0;;
SP000008181;1924-05-01;270;120;0;;
SP000008181;1924-05-02;230;120;0;;
SP000008181;1924-05-03;230;120;0;;
SP000008181;1924-05-04;240;110;0;;
SP000008181;1924-05-05;240;110;0;;
SP000008181;1924-05-06;240;110;0;;
SP000008181;1924-05-07;200;130;0;;
SP000008181;1924-05-08;230;130;0;;
SP000008181;1924-05-09;190;110;45;;
SP000008181;1924-05-10;210;105;0;;
SP000008181;1924-05-11;210;100;0;;
SP000008181;1924-05-12;300;110;0;;
SP000008181;1924-05-13;250;110;0;;
SP000008181;1924-05-14;240;110;0;;
SP000008181;1924-05-15;240;120;0;;
SP000008181;1924-05-16;210;120;0;;
SP000008181;1924-05-17;250;130;0;;
SP000008181;1924-05-18;240;130;0;;
SP000008181;1924-05-19;240;130;0;;
SP000008181;1924-05-20;230;160;0;;
SP000008181;1924-05-21;230;150;0;;
SP000008181;1924-05-22;230;155;0;;
SP000008181;1924-05-23;240;170;0;;
SP000008181;1924-05-24;230;150;0;;
SP000008181;1924-05-25;230;180;0;;
SP000008181;1924-05-26;230;160;5;;
SP000008181;1924-05-27;215;110;40;;
SP000008181;1924-05-28;220;100;0;;
SP000008181;1924-05-29;220;140;0;;
SP000008181;1924-05-30;235;140;0;;
SP000008181;1924-05-31;240;140;0;;
SP000008181;1924-06-01;230;140;43;;
SP000008181;1924-06-02;240;150;0;;
SP000008181;1924-06-03;230;140;0;;
SP000008181;1924-06-04;240;150;0;;
SP000008181;1924-06-05;240;150;0;;
SP000008181;1924-06-06;240;150;0;;
SP000008181;1924-06-07;240;160;0;;
SP000008181;1924-06-08;250;140;0;;
SP000008181;1924-06-09;240;160;0;;
SP000008181;1924-06-10;240;150;0;;
SP000008181;1924-06-11;270;130;0;;
SP000008181;1924-06-12;;170;0;;
SP000008181;1924-06-13;;140;0;;
SP000008181;1924-06-14;;140;0;;
SP000008181;1924-06-15;;140;35;;
SP000008181;1924-06-16;;130;0;;
SP000008181;1924-06-17;270;135;0;;
SP000008181;1924-06-18;240;160;0;;
SP000008181;1924-06-19;230;160;0;;
SP000008181;1924-06-20;240;140;15;;
SP000008181;1924-06-21;250;160;77;;
SP000008181;1924-06-22;250;160;0;;
SP000008181;1924-06-23;250;150;22;;
SP000008181;1924-06-24;260;140;15;;
SP000008181;1924-06-25;310;150;0;;
SP000008181;1924-06-26;250;100;0;;
SP000008181;1924-06-27;255;170;0;;
SP000008181;1924-06-28;260;170;0;;
SP000008181;1924-06-29;260;170;0;;
SP000008181;1924-06-30;260;160;0;;
SP000008181;1924-07-01;260;150;0;;
SP000008181;1924-07-02;270;150;1;;
SP000008181;1924-07-03;260;150;0;;
SP000008181;1924-07-04;270;140;0;;
SP000008181;1924-07-05;270;160;0;;
SP000008181;1924-07-06;270;160;0;;
SP000008181;1924-07-07;280;140;0;;
SP000008181;1924-07-08;280;180;0;;
SP000008181;1924-07-09;290;170;0;;
